ID	Cognate_ID	Year	Original_Form	Orthography	Ortho_Segments	IPA	IPA_Segments	Indonesian	English	English_Original	Doculect	Sources	Note_for_Year	Note_for_Cognate	Crossreference	PAN_Etymon	PAN_English	PAN_Source	PMP_Etymon	PMP_English	PMP_Source	Etymology_Source	Concepticon_Gloss	Semantic_Field	Concepticon	Number_of_Cognates
6756	2065	1982	bo̠he̠	bOhE	b O h E	bɔhɛ	b ɔ h ɛ	tombak (n.)	spear (n.)		Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	6
6757	2065	1987	ebohe	ebohe	e b o h e	ebohe	e b o h e	tombak (n.)	spear (n.)		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	6
6758	2066	1888	kanakinie	kanakini	k a n a k i n i	kanakini	k a n a k i n i	tombak (n.)	spear (n.)	lance	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	1
6759	2067	1870	ekaijo	eka:iyo	e k a:i y o	ekaijo	e k ai j o	tombak (n.)	spear (n.)	lance, pike, spear	Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	4
6760	2067	1879	ekajo	ekayO	e k a y O	ekajɔ	e k a j ɔ	tombak (n.)	spear (n.)		Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	4
6761	2067	1894	ecaio	eka:io	e k a:i o	ekaio	e k ai o	tombak (n.)	spear (n.)		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	4
6762	2067	1895	èkaoijŏ	EkaOiyO	E k a O i y O	ɛkaɔijɔ	ɛ k a ɔ i j ɔ	tombak (n.)	spear (n.)	pike, lance, javelin	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	4
6763	2068	1891	koewaba	kuwaba	k u w a b a	kuwaba	k u w a b a	tombak (n.)	spear (n.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	2
6764	2068	1891	koewaba	kuwaba	k u w a b a	kuwaba	k u w a b a	tombak (n.)	spear (n.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	2
6765	2068	1895	koewabŏ	kuwabO	k u w a b O	kuwabɔ	k u w a b ɔ	tombak (n.)	spear (n.)	pike, lance, javelin	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	2
6766	2069	2011	ioʔoʔ	io'o'	i o ' o '	ioʔoʔ	i o ʔ o ʔ	tombak (n.)	spear (n.)		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	1
6767	2070	<1855	fokeh-fokeh	fOke-fOke	f O k e - f O k e	fɔke-fɔke	f ɔ k e - f ɔ k e	tombak/lembing	spear/lance		Enggano	Brouwer <1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	2
6768	2070	1855	poké_poké	poke_poke	p o k e _ p o k e	poke_poke	p o k e _ p o k e	tombak/lembing	spear/lance		Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEAR	Warfare and hunting	https://concepticon.clld.org/parameters/945	2
6769	2071	1891	famimihikĕ	famimixikė	f a m i m i x i k ė	famimiçikə	f a m i m i ç i k ə	bintik	speck		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPOT	The physical world	https://concepticon.clld.org/parameters/519	1
6770	2071	1891	famimihikĕ	famimixikė	f a m i m i x i k ė	famimiçikə	f a m i m i ç i k ə	bintik	speck		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPOT	The physical world	https://concepticon.clld.org/parameters/519	1
6771	2072	1891	piekiak²	pikia'	p i k i a '	pikiaʔ	p i k i a ʔ	bintik	speck		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPOT	The physical world	https://concepticon.clld.org/parameters/519	1
6772	2072	1891	piekiak²	pikia'	p i k i a '	pikiaʔ	p i k i a ʔ	bintik	speck		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPOT	The physical world	https://concepticon.clld.org/parameters/519	1
6773	2073	1888	pahao	paha:o	p a h a:o	pahao	p a h ao	pidato	speech		Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPEECH	Speech and language	https://concepticon.clld.org/parameters/1115	1
6774	2074	1894	ehabédo	ehabedo	e h a b e d o	ehabedo	e h a b e d o	ejaan (n.)	spell (n.)/exorcism		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6775	2075	1891	èofoeè	EofuE	E o f u E	ɛofuɛ	ɛ o f u ɛ	air mani	sperm		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPERM	The body	https://concepticon.clld.org/parameters/1505	1
6776	2075	1891	èofoeè	EofuE	E o f u E	ɛofuɛ	ɛ o f u ɛ	air mani	sperm		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPERM	The body	https://concepticon.clld.org/parameters/1505	1
6777	2076	2011	dapah	dapah	d a p a h	dapah	d a p a h	bumbu	spices		Enggano Meok	Yoder 2011	rempah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6778	2076	2019	dapah	dapah	d a p a h	dapah	d a p a h	bumbu	spices		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6779	2077	1888	poekeha	pukeha	p u k e h a	pukeha	p u k e h a	laba-laba	spider		Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIDER	Animals	https://concepticon.clld.org/parameters/843	2
6780	2077	1895	poekĕha	pukėha	p u k ė h a	pukəha	p u k ə h a	laba-laba	spider		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIDER	Animals	https://concepticon.clld.org/parameters/843	2
6781	2078	1891	anok²èjĕ	ano'Eyė	a n o ' E y ė	anoʔɛjə	a n o ʔ ɛ j ə	tumpah	spilled		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPILL (SOMETHING)	Motion	https://concepticon.clld.org/parameters/3130	2
6782	2078	1891	anok²èjĕ	ano'Eyė	a n o ' E y ė	anoʔɛjə	a n o ʔ ɛ j ə	tumpah	spilled		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPILL (SOMETHING)	Motion	https://concepticon.clld.org/parameters/3130	2
6783	2078	2011	ki-noʔoe	ki-no'oE	k i - n o ' o E	ki-noʔoɛ	k i - n o ʔ o ɛ	tumpah	spilled		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPILL (SOMETHING)	Motion	https://concepticon.clld.org/parameters/3130	2
6784	2079	2011	noʔoe	no'oE	n o ' o E	noʔoɛ	n o ʔ o ɛ	tumpah	spilled		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPILL (SOMETHING)	Motion	https://concepticon.clld.org/parameters/3130	2
6785	2079	2019	kė'hėI	kė'hėI	k ė ' h ė I	kәʔhәi	k ә ʔ h ә i	tumpah	spilled		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPILL (SOMETHING)	Motion	https://concepticon.clld.org/parameters/3130	2
6786	2080	2011	kɘhɘi	kėhė:i	k ė h ė:i	kəhəi	k ə h əi	tumpah	spilled		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPILL (SOMETHING)	Motion	https://concepticon.clld.org/parameters/3130	2
6787	2080	2019	kėhėi	kėhėi	k ė h ė i	kәhәi	k ә h ә i	tumpah	spilled		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPILL (SOMETHING)	Motion	https://concepticon.clld.org/parameters/3130	2
6788	2081	2011	ki-kɘhɘi	ki-kėhė:i	k i - k ė h ė:i	ki-kəhəi	k i - k ə h əi	tumpah	spilled		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPILL (SOMETHING)	Motion	https://concepticon.clld.org/parameters/3130	2
6789	2081	2019	kikė'hėi	kikė'hėi	k i k ė ' h ė i	kikәʔhәi	k i k ә ʔ h ә i	tumpah	spilled		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPILL (SOMETHING)	Motion	https://concepticon.clld.org/parameters/3130	2
6790	2082	1895	pakākāriē(k)	pakaakaariee'	p a k a a k a a r i e e '	pakaːkaːrieːʔ	p a k aː k aː r i eː ʔ	memintal tali	spin (thread)		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIN	Clothing and grooming	https://concepticon.clld.org/parameters/121	1
6791	2083	1987	eʔā_ukũkã	e'aa_ukũkã	e ' a a _ u k ũ k ã	eʔaː_ukũkã	e ʔ aː _ u k ũ k ã	tulang belakang	spine (backbone)		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPINE	The body	https://concepticon.clld.org/parameters/805	1
6792	2084	1888	ĕkowèk_riho	ėkowEk_rixo	ė k o w E k _ r i x o	əkowɛk_riço	ə k o w ɛ k _ r i ç o	roh gempa	spirit of earthquake		Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIRIT	Religion and belief	https://concepticon.clld.org/parameters/53	1
6793	2085	1888	èko(w)èk_iggijou	Eko(w)Ek_ikkijo:u	E k o ( w ) E k _ i k k i j o:u	ɛko(w)ɛk_ikkid͡ʒɔu	ɛ k o ( w ) ɛ k _ i k k i d͡ʒ ɔu	roh pantai	spirit of the beach		Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIRIT	Religion and belief	https://concepticon.clld.org/parameters/53	1
6794	2086	1888	èkowèk_èoeba	EkowEk_Euba	E k o w E k _ E u b a	ɛkowɛk_ɛuba	ɛ k o w ɛ k _ ɛ u b a	roh desa	spirit of the village		Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIRIT	Religion and belief	https://concepticon.clld.org/parameters/53	1
6795	2087	1888	èko(w)èk_ijakafita	Eko(w)Ek_ijakafita	E k o ( w ) E k _ i j a k a f i t a	ɛko(w)ɛk_id͡ʒakafita	ɛ k o ( w ) ɛ k _ i d͡ʒ a k a f i t a	roh air	spirit of the water		Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIRIT	Religion and belief	https://concepticon.clld.org/parameters/53	1
6796	2088	1894	aheito	ahe:ito	a h e:i t o	ahɛito	a h ɛi t o	meludah	spit		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIT	The body	https://concepticon.clld.org/parameters/1440	6
6797	2088	1895	ahītŏ(k)	ahitO'	a h i t O '	ahitɔʔ	a h i t ɔ ʔ	meludah	spit		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIT	The body	https://concepticon.clld.org/parameters/1440	6
6798	2088	1987	kah-ito	kah-ito	k a h - i t o	kah-ito	k a h - i t o	meludah	spit		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIT	The body	https://concepticon.clld.org/parameters/1440	6
6799	2088	1987	iith	iith	i i t h	iːth	iː t h	meludah	spit		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIT	The body	https://concepticon.clld.org/parameters/1440	6
6800	2088	1987	iit	iit	i i t	iːt	iː t	meludah	spit		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIT	The body	https://concepticon.clld.org/parameters/1440	6
6801	2088	2011	pa-hito	pa-hito	p a - h i t o	pa-hito	p a - h i t o	meludah	spit		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIT	The body	https://concepticon.clld.org/parameters/1440	6
6802	2089	2011	ʔa-hit	'a-hit	' a - h i t	ʔa-hit	ʔ a - h i t	meludah	spit		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIT	The body	https://concepticon.clld.org/parameters/1440	2
6803	2089	2019	kahit	kahit	k a h i t	kahit	k a h i t	meludah	spit		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIT	The body	https://concepticon.clld.org/parameters/1440	2
6804	2090	1891	kifoeadĕ	kifuadė	k i f u a d ė	kifuadə	k i f u a d ə	guyuran	splash		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPLASH	Motion	https://concepticon.clld.org/parameters/365	1
6805	2090	1891	kifoeadĕ	kifuadė	k i f u a d ė	kifuadə	k i f u a d ə	guyuran	splash		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPLASH	Motion	https://concepticon.clld.org/parameters/365	1
6806	2091	1891	poarok²	poaro'	p o a r o '	poaroʔ	p o a r o ʔ	membelah	split		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPLIT	Basic actions and technology	https://concepticon.clld.org/parameters/1437	3
6807	2091	1891	poarok²	poaro'	p o a r o '	poaroʔ	p o a r o ʔ	membelah	split		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPLIT	Basic actions and technology	https://concepticon.clld.org/parameters/1437	3
6808	2091	2011	poraʔ	pora'	p o r a '	poraʔ	p o r a ʔ	membelah	split		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPLIT	Basic actions and technology	https://concepticon.clld.org/parameters/1437	3
6809	2091	2019	kabora	kabora	k a b o r a	kabora	k a b o r a	membelah	split		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPLIT	Basic actions and technology	https://concepticon.clld.org/parameters/1437	3
6810	2092	1891	pokĕnak²	pokėna'	p o k ė n a '	pokənaʔ	p o k ə n a ʔ	membelah	split		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPLIT	Basic actions and technology	https://concepticon.clld.org/parameters/1437	3
6811	2092	1891	pokĕnak²	pokėna'	p o k ė n a '	pokənaʔ	p o k ə n a ʔ	membelah	split		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPLIT	Basic actions and technology	https://concepticon.clld.org/parameters/1437	3
6812	2092	2011	pa-lauaʔ	pa-la:ua'	p a - l a:u a '	pa-lauaʔ	p a - l au a ʔ	membelah	split		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPLIT	Basic actions and technology	https://concepticon.clld.org/parameters/1437	3
6813	2092	2019	kahbola	kahbola	k a h b o l a	kahbola	k a h b o l a	membelah	split		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPLIT	Basic actions and technology	https://concepticon.clld.org/parameters/1437	3
6814	2093	2019	kaboė	kaboė	k a b o ė	kaboә	k a b o ә	membelah	split		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPLIT	Basic actions and technology	https://concepticon.clld.org/parameters/1437	1
6815	2094	1894	capochepeche	kapokepeke	k a p o k e p e k e	kapokepeke	k a p o k e p e k e	bertutul (di muka)	spotted (face)		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FRECKLE	The body	https://concepticon.clld.org/parameters/530	1
6816	2095	1891	boeboei	bubui	b u b u i	bubui	b u b u i	menyemburkan	spout (v.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	STREAM (FLOW CONTINUOUSLY)	Spatial relations	https://concepticon.clld.org/parameters/2858	1
6817	2095	1891	boeboei	bubui	b u b u i	bubui	b u b u i	menyemburkan	spout (v.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	STREAM (FLOW CONTINUOUSLY)	Spatial relations	https://concepticon.clld.org/parameters/2858	1
6818	2096	1891	pariefa	parifa	p a r i f a	parifa	p a r i f a	menyebar	spread out		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPREAD OUT	Basic actions and technology	https://concepticon.clld.org/parameters/38	1
6819	2096	1891	pariefa	parifa	p a r i f a	parifa	p a r i f a	menyebar	spread out		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPREAD OUT	Basic actions and technology	https://concepticon.clld.org/parameters/38	1
6820	2097	1895	èbakĕbo	EbakėbO	E b a k ė b O	ɛbakəbɔ	ɛ b a k ə b ɔ	mata air	spring	spring, source', lit. 'eye of water	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPRING (OF WATER)	The physical world	https://concepticon.clld.org/parameters/849	2
6821	2097	1987	e-baka_u-boo	e-baka_u-boo	e - b a k a _ u - b o o	e-baka_u-boo	e - b a k a _ u - b o o	mata air	spring		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPRING (OF WATER)	The physical world	https://concepticon.clld.org/parameters/849	2
6822	2098	1987	e-dihia_u-boo	e-dixia_u-boo	e - d i x i a _ u - b o o	e-diçia_u-boo	e - d i ç i a _ u - b o o	mata air	spring		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPRING (OF WATER)	The physical world	https://concepticon.clld.org/parameters/849	1
6823	2099	1895	kakĕlèha	kakėlEha	k a k ė l E h a	kakəlɛha	k a k ə l ɛ h a	tunas	sprout		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPROUT (SHOOT)	Agriculture and vegetation	https://concepticon.clld.org/parameters/3358	1
6824	2100	1895	kŏfiefie	kOfifi	k O f i f i	kɔfifi	k ɔ f i f i	tunas	sprout		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPROUT (SHOOT)	Agriculture and vegetation	https://concepticon.clld.org/parameters/3358	1
6825	2101	1864	ke-di_apoh	ke'di_apo	k e ' d i _ a p o	keʔdi_apo	k e ʔ d i _ a p o	persegi (a.)	square (a.)		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGULAR (SQUAREFORMED)	Spatial relations	https://concepticon.clld.org/parameters/2757	2
6826	2101	1895	kadiŏfè	kadiOfE	k a d i O f E	kadiɔfɛ	k a d i ɔ f ɛ	persegi (a.)	square (a.)		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGULAR (SQUAREFORMED)	Spatial relations	https://concepticon.clld.org/parameters/2757	2
6827	2102	1891	kaonèjĕ	ka:onEyė	k a:o n E y ė	kaonɛjə	k ao n ɛ j ə	persegi (halaman)	square (yard)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SQUARE	Spatial relations	https://concepticon.clld.org/parameters/850	1
6828	2102	1891	kaonèjĕ	ka:onEyė	k a:o n E y ė	kaonɛjə	k ao n ɛ j ə	persegi (halaman)	square (yard)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SQUARE	Spatial relations	https://concepticon.clld.org/parameters/850	1
6829	2103	1891	fakowèhkowéh	fakowEhkoweh	f a k o w E h k o w e h	fakowɛhkoweh	f a k o w ɛ h k o w e h	berjongkok	squat		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CROUCH	Motion	https://concepticon.clld.org/parameters/296	2
6830	2103	1891	fakowèhkowéh	fakowEhkoweh	f a k o w E h k o w e h	fakowɛhkoweh	f a k o w ɛ h k o w e h	berjongkok	squat		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CROUCH	Motion	https://concepticon.clld.org/parameters/296	2
6831	2103	1895	pakowèh	pakOwEh	p a k O w E h	pakɔwɛh	p a k ɔ w ɛ h	berjongkok	squat		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CROUCH	Motion	https://concepticon.clld.org/parameters/296	2
6832	2104	1987	pih	pix	p i x	piç	p i ç	meremas	squeeze		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SQUEEZE	Basic actions and technology	https://concepticon.clld.org/parameters/1414	3
6833	2104	1987	pih	pix	p i x	piç	p i ç	meremas	squeeze		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SQUEEZE	Basic actions and technology	https://concepticon.clld.org/parameters/1414	3
6834	2104	2011	pĩh	pĩh	p ĩ h	pĩh	p ĩ h	meremas	squeeze		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SQUEEZE	Basic actions and technology	https://concepticon.clld.org/parameters/1414	3
6835	2104	2019	kamih	kamih	k a m i h	kamih	k a m i h	meremas	squeeze		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SQUEEZE	Basic actions and technology	https://concepticon.clld.org/parameters/1414	3
6836	2105	1891	oekĕ	ukė	u k ė	ukə	u k ə	meremas	squeeze		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SQUEEZE	Basic actions and technology	https://concepticon.clld.org/parameters/1414	2
6837	2105	1891	oekĕ	ukė	u k ė	ukə	u k ə	meremas	squeeze		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SQUEEZE	Basic actions and technology	https://concepticon.clld.org/parameters/1414	2
6838	2105	2011	kah-mih	kah-mih	k a h - m i h	kah-mih	k a h - m i h	meremas	squeeze		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SQUEEZE	Basic actions and technology	https://concepticon.clld.org/parameters/1414	2
6839	2106	1895	kipakahariebaka	kipakaharibaka	k i p a k a h a r i b a k a	kipakaharibaka	k i p a k a h a r i b a k a	juling	squint		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	cf. eye	NA	NA	NA	NA	NA	NA	NA	SQUINT-EYED	The body	https://concepticon.clld.org/parameters/87	1
6840	2107	1987	ki-bubú'ui	ki-bubú'ui	k i - b u b ú ' u i	ki-bubúʔui	k i - b u b ú ʔ u i	muncrat	squirt	spill, squirt	Enggano	Kähler 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25767"" target=""_blank"">busbus</a>	leak, spill through	ACD	Zobel	STREAM (FLOW CONTINUOUSLY)	Spatial relations	https://concepticon.clld.org/parameters/2858	3
6841	2107	2011	ki-bibiʔ	ki-bibi'	k i - b i b i '	ki-bibiʔ	k i - b i b i ʔ	muncrat	squirt		Enggano Meok	Yoder 2011	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25767"" target=""_blank"">busbus</a>	leak, spill through	ACD	Zobel	STREAM (FLOW CONTINUOUSLY)	Spatial relations	https://concepticon.clld.org/parameters/2858	3
6842	2107	2019	kibi	kibi	k i b i	kibi	k i b i	muncrat	squirt		Enggano Elicitation	Aron 2019	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25767"" target=""_blank"">busbus</a>	leak, spill through	ACD	Zobel	STREAM (FLOW CONTINUOUSLY)	Spatial relations	https://concepticon.clld.org/parameters/2858	3
6843	2108	1891	kitahak²hak²	kitaha'ha'	k i t a h a ' h a '	kitahaʔhaʔ	k i t a h a ʔ h a ʔ	menusuk	stab		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	STAB	Basic actions and technology	https://concepticon.clld.org/parameters/1434	4
6844	2108	1891	kitahak²hak²	kitaha'ha'	k i t a h a ' h a '	kitahaʔhaʔ	k i t a h a ʔ h a ʔ	menusuk	stab		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	STAB	Basic actions and technology	https://concepticon.clld.org/parameters/1434	4
6845	2108	1987	haq	ha'	h a '	haʔ	h a ʔ	menusuk	stab		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	STAB	Basic actions and technology	https://concepticon.clld.org/parameters/1434	4
6846	2108	1987	haq	ha'	h a '	haʔ	h a ʔ	menusuk	stab		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	STAB	Basic actions and technology	https://concepticon.clld.org/parameters/1434	4
6847	2108	2011	ki-tahaʔ	ki-taha'	k i - t a h a '	ki-tahaʔ	k i - t a h a ʔ	menusuk	stab		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	STAB	Basic actions and technology	https://concepticon.clld.org/parameters/1434	4
6848	2108	2019	kirtahak	kirtahak	k i r t a h a k	kirtahak	k i r t a h a k	menusuk	stab		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	STAB	Basic actions and technology	https://concepticon.clld.org/parameters/1434	4
6849	2109	1891	kifak²ak²_fak²ak²	kifa'a'_fa'a'	k i f a ' a ' _ f a ' a '	kifaʔaʔ_faʔaʔ	k i f a ʔ a ʔ _ f a ʔ a ʔ	ditumpuk	stacked		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PILE UP	Spatial relations	https://concepticon.clld.org/parameters/1576	1
