ID	Cognate ID	Year	Given as	Common transcription	IPA phonemic transcription	Indonesian	English	Original English gloss in source	Semantic field	Doculect info	Sources	Note for each year	Note for Cognate ID	Crossreference	PAN etymon	PAN English gloss	PAN source	PMP etymon	PMP English gloss	PMP source	Etymological sources	Concepticon gloss	Concepticon	Number of Cognates
6106	1992	1891	èodie	Eodi	ɛodi	kulit	skin		body parts	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	cf. bark	*<a href=""https://acd.clld.org/cognatesets/30289"" target=""_blank"">kuliC</a>	rind	ACD	*<a href=""https://acd.clld.org/cognatesets/30289#s-7214"" target=""_blank"">kulit</a>	skin, hide	ACD	Lafeber 1922:21,23, Edwards 2015:94-97, ACD 7213	NA	NA	11
6107	1992	1894	euli	euli	euli	kulit	skin		body parts	Enggano	Modigliani 1894	NA	NA	cf. bark	*<a href=""https://acd.clld.org/cognatesets/30289"" target=""_blank"">kuliC</a>	rind	ACD	*<a href=""https://acd.clld.org/cognatesets/30289#s-7214"" target=""_blank"">kulit</a>	skin, hide	ACD	Lafeber 1922:21,23, Edwards 2015:94-97, ACD 7213	NA	NA	11
6108	1992	1895	ĕoelie	ėuli	əuli	kulit	skin		body parts	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	cf. bark	*<a href=""https://acd.clld.org/cognatesets/30289"" target=""_blank"">kuliC</a>	rind	ACD	*<a href=""https://acd.clld.org/cognatesets/30289#s-7214"" target=""_blank"">kulit</a>	skin, hide	ACD	Lafeber 1922:21,23, Edwards 2015:94-97, ACD 7213	NA	NA	11
6109	1992	1979	eyuk	eyuk	ejuk	kulit	skin		body parts	Enggano	Amran et al. 1979	NA	NA	cf. bark	*<a href=""https://acd.clld.org/cognatesets/30289"" target=""_blank"">kuliC</a>	rind	ACD	*<a href=""https://acd.clld.org/cognatesets/30289#s-7214"" target=""_blank"">kulit</a>	skin, hide	ACD	Lafeber 1922:21,23, Edwards 2015:94-97, ACD 7213	NA	NA	11
6110	1992	1982	uli	uli	uli	kulit	skin		body parts	Enggano	Capell 1982	NA	NA	cf. bark	*<a href=""https://acd.clld.org/cognatesets/30289"" target=""_blank"">kuliC</a>	rind	ACD	*<a href=""https://acd.clld.org/cognatesets/30289#s-7214"" target=""_blank"">kulit</a>	skin, hide	ACD	Lafeber 1922:21,23, Edwards 2015:94-97, ACD 7213	NA	NA	11
6111	1992	1987	eʔudi ; eʔuki ; eʔuri	e'udi ; e'uki ; e'uri	eʔudi ; eʔuki ; eʔuri	kulit	skin	skin, bark	body parts	Enggano	Kähler 1987	NA	NA	cf. bark	*<a href=""https://acd.clld.org/cognatesets/30289"" target=""_blank"">kuliC</a>	rind	ACD	*<a href=""https://acd.clld.org/cognatesets/30289#s-7214"" target=""_blank"">kulit</a>	skin, hide	ACD	Lafeber 1922:21,23, Edwards 2015:94-97, ACD 7213	NA	NA	11
6112	1992	1987	yukh	yukʰ	jukʰ	kulit	skin		body parts	Enggano Malakoni	Kasim et al. 1987	NA	NA	cf. bark	*<a href=""https://acd.clld.org/cognatesets/30289"" target=""_blank"">kuliC</a>	rind	ACD	*<a href=""https://acd.clld.org/cognatesets/30289#s-7214"" target=""_blank"">kulit</a>	skin, hide	ACD	Lafeber 1922:21,23, Edwards 2015:94-97, ACD 7213	NA	NA	11
6113	1992	1987	yukh	yukʰ	jukʰ	kulit	skin		body parts	Enggano Banjar Sari	Kasim et al. 1987	NA	NA	cf. bark	*<a href=""https://acd.clld.org/cognatesets/30289"" target=""_blank"">kuliC</a>	rind	ACD	*<a href=""https://acd.clld.org/cognatesets/30289#s-7214"" target=""_blank"">kulit</a>	skin, hide	ACD	Lafeber 1922:21,23, Edwards 2015:94-97, ACD 7213	NA	NA	11
6114	1992	2011	iuk	iuk	iuk	kulit	skin		body parts	Enggano Meok	Yoder 2011	NA	NA	cf. bark	*<a href=""https://acd.clld.org/cognatesets/30289"" target=""_blank"">kuliC</a>	rind	ACD	*<a href=""https://acd.clld.org/cognatesets/30289#s-7214"" target=""_blank"">kulit</a>	skin, hide	ACD	Lafeber 1922:21,23, Edwards 2015:94-97, ACD 7213	NA	NA	11
6115	1992	2019	yuki	yuki	juki	kulit	skin		body parts	Enggano Elicitation	Aron 2019	NA	NA	cf. bark	*<a href=""https://acd.clld.org/cognatesets/30289"" target=""_blank"">kuliC</a>	rind	ACD	*<a href=""https://acd.clld.org/cognatesets/30289#s-7214"" target=""_blank"">kulit</a>	skin, hide	ACD	Lafeber 1922:21,23, Edwards 2015:94-97, ACD 7213	NA	NA	11
6116	1993	2011	ka-ʔeaʔea	ka-'Ea'Ea	ka-ʔɛaʔɛa	kurus	skinny		human features	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6117	1993	2019	kã'ea'ea ; ka'eya'eya	kã'ea'ea ; ka'eya'eya	kãʔeaʔea ; kaʔejaʔeja	kurus	skinny		human features	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6118	1994	2011	kuruh	kuruh	kuruh	kurus	skinny		human features	Enggano Meok	Yoder 2011	kurus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6119	1995	1891	kimak	kimak	kimak	kurus	skinny	thin	object features	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6120	1995	1891	kimak	kimak	kimak	kurus	skinny	thin	object features	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6121	1995	1895	kima(k)	kima'	kimaʔ	kurus	skinny	thin, meagre, skinny	object features	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6122	1996	1894	eae euluca	ea:e euluka	eaɛ euluka	tempurung kepala	skull		body parts	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6123	1996	1895	èaoeloe	Eaulu	ɛaulu	tempurung kepala	skull		body parts	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6124	1996	ms.	ɛaˈur ; eaˈur ; yaˈur	NA	NA	tempurung kepala	skull		body parts	Enggano	Nothofer 1986 ms.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6125	1996	1987	eʔā ūdu	e'aa uudu	eʔaː uːdu	tempurung kepala	skull		body parts	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6126	1997	1855	talakoko ilopo	talakoko ilopo	talakoko ilopo	langit	sky		celestial objects	Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
6127	1997	1891	èalouhoe	Ealo:uhu	ɛalɔuhu	langit	sky		celestial objects	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
6128	1997	1891	èalouhoe	Ealo:uhu	ɛalɔuhu	langit	sky		celestial objects	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
6129	1997	1895	èalahoe	Ealahu	ɛalahu	langit	sky		celestial objects	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
6130	1997	1916	èaoedahohoe	Eaudahohu	ɛaudahohu	langit	sky		celestial objects	Enggano	Helfrich 1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
6131	1997	1982	alouhu	alOuhu	alɔuhu	langit	sky		celestial objects	Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
6132	1997	ms.	ʔɛdaˈah	NA	NA	langit	sky		celestial objects	Enggano	Nothofer 1986 ms.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
6133	1997	1987	eʔā udaha͜uhu	e'aa udaha:uhu	eʔaː udaha͜uhu	langit	sky		celestial objects	Enggano	Kähler 1987	lit. 'frame of thunder'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
6134	1997	2011	ʔeaudauoh	'Ea:uda:uoh	ʔɛaudauoh	langit	sky		celestial objects	Enggano Meok	Yoder 2011	lit. 'frame of thunder'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
6135	1997	2019	ea dauh	ea dauh	ea dauh	langit	sky		celestial objects	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
6136	1998	ms.	ʔɛaḍaˈʔah	NA	NA	langit	sky		celestial objects	Enggano	Nothofer 1986 ms.	NA	lit. 'frame of upper environment'		NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6137	1998	1987	e-ʔā udopo itebe	e-'aa udopo itebe	e-ʔaː udopo itebe	langit	sky		celestial objects	Enggano	Kähler 1987	NA	lit. 'frame of upper environment'		NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6138	1999	ms.	ɛadˈʔaãh (N)	NA	NA	langit	sky		celestial objects	Enggano	Nothofer 1986 ms.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6139	2000	1891	kononak²	konona'	kononaʔ	kendur	slack		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6140	2000	1891	kononak²	konona'	kononaʔ	kendur	slack		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6141	2001	1895	pākārah	paakaarah	paːkaːrah	serong	slanting	slanting, sloping	NA	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6142	2002	1891	kiĕ	kiė	kiə	tamparan	slap		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6143	2002	1891	kiĕ	kiė	kiə	tamparan	slap		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6144	2002	2011	kĩʔ	kĩ'	kĩʔ	tamparan	slap		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6145	2002	2019	kanini'	kanini'	kaniniʔ	tamparan	slap		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6146	2003	1891	kik²ja	ki'ya	kiʔja	tamparan	slap		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6147	2003	1891	kik²ja	ki'ya	kiʔja	tamparan	slap		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6148	2004	1891	kiĕ	kiė	kiə	tamparan di wajah (n.)	slap in face (n.)		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6149	2004	1891	kiĕ	kiė	kiə	tamparan di wajah (n.)	slap in face (n.)		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6150	2005	1891	afiai	afiai	afiai	menyayat	slash (v.)		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6151	2005	1891	afiai	afiai	afiai	menyayat	slash (v.)		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6152	2006	2011	ba-bip	ba-bip	ba-bip	menyayat	slash (v.)		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6153	2007	1891	höka	hu̇ka	hɨka	pembantaian	slaughter		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6154	2007	1891	höka	hu̇ka	hɨka	pembantaian	slaughter		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6155	2008	1895	pidjaja	pijaya	pid͡ʒaja	budak	slave		people	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6156	2009	1864	bahoea	bahua	bahua	tidur	sleep		sleep	Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	6
6157	2009	1870	ebawoehe	eba:ouhe	ebaouhe	tidur	sleep		sleep	Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	6
6158	2009	1879	abawoehe	abawuhe	abawuhe	tidur	sleep		sleep	Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	6
6159	2009	1888	popohaĕ	popohaė	popohaə	tidur	sleep		sleep	Enggano	Helfrich 1888	""popohaĕ"" belongs to Helfrich's ""second dialect""	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	6
6160	2009	1894	bauho	ba:uho	bauho	tidur	sleep		sleep	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	6
6161	2009	1987	k-ãnũ	k-ãnũ	k-ãnũ	tidur	sleep		sleep	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	6
6162	2010	1888	oewoho	uwoho	uwoho	tidur	sleep		sleep	Enggano	Helfrich 1888	""oewoho"" belongs to Helfrich's ""first dialect""	NA	cf. lie down	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	8
6163	2010	1891	oewoho	uwoho	uwoho	tidur	sleep		sleep	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	cf. lie down	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	8
6164	2010	1891	oewoho	uwoho	uwoho	tidur	sleep		sleep	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	cf. lie down	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	8
6165	2010	1894	euho	euho	euho	tidur	sleep		sleep	Enggano	Modigliani 1894	NA	NA	cf. lie down	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	8
6166	2010	1895	oewŏhŏ	uwOhO	uwɔhɔ	tidur	sleep		sleep	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	cf. lie down	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	8
6167	2010	1979	weh	weh	weh	tidur	sleep		sleep	Enggano	Amran et al. 1979	NA	NA	cf. lie down	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	8
6168	2010	1987	ki-ʔúoho	ki-'úoho	ki-ʔúoho	tidur	sleep		sleep	Enggano	Kähler 1987	NA	NA	cf. lie down	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	8
6169	2010	1987	wEh	wEh	wɛh	tidur	sleep		sleep	Enggano Malakoni	Kasim et al. 1987	NA	NA	cf. lie down	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	8
6170	2010	1987	wEh	wEh	wɛh	tidur	sleep		sleep	Enggano Banjar Sari	Kasim et al. 1987	NA	NA	cf. lie down	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	8
6171	2010	2011	ʔueh	'uEh	ʔuɛh	tidur	sleep		sleep	Enggano Meok	Yoder 2011	NA	NA	cf. lie down	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	8
6172	2010	2019	ku'eh	ku'eh	kuʔeh	tidur	sleep		sleep	Enggano Elicitation	Aron 2019	NA	NA	cf. lie down	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	8
6173	2011	1987	k-ããmĩ	k-ããmĩ	k-ããmĩ	tidur	sleep		sleep	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLEEP	https://concepticon.clld.org/parameters/1585	1
6174	2012	1987	kãʔãpã-nũkõ	kã'ãpã-nũkõ	kãʔãpã-nũkɔ͂	mengantuk	sleepy		sleep	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6175	2013	1987	ki-ʔodea	ki-'odea	ki-ʔodea	mengantuk	sleepy		sleep	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6176	2014	1987	ki-kohea	ki-kohea	ki-kohea	meluncur	slide off		NA	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6177	2015	1895	kahèkanie	kahEkani	kahɛkani	langsing	slim		human features	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6178	2016	1891	kanènonèno	kanEnonEno	kanɛnonɛno	licin	slippery		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6179	2016	1891	kanènonèno	kanEnonEno	kanɛnonɛno	licin	slippery		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6180	2016	1987	kanEno	kanEno	kanɛno	licin	slippery		NA	Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6181	2016	1987	kanEno	kanEno	kanɛno	licin	slippery		NA	Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6182	2016	2011	karneno	karnEno	karnɛno	licin	slippery		NA	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6183	2016	2019	karneno	karneno	karneno	licin	slippery		NA	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6184	2017	1891	fanihiöfi	fanixi'ofi	faniçiʔofi	lambat	slow		human features	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6185	2017	1891	fanihiöfi	fanixi'ofi	faniçiʔofi	lambat	slow		human features	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6186	2017	1894	chèoba pohai paniha	kEoba poha:i panixa	kɛoba pohai paniça	lambat	slow		human features	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6187	2017	1895	fanihiōfi	fanixioofi	faniçioːfi	lambat	slow	late	human features	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
6188	2018	1891	farihöfie	farixu̇fi	fariçɨfi	lambat/perlahan	slow		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6189	2018	1891	parihöfie	parixu̇fi	pariçɨfi	lambat/perlahan	slow		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6190	2019	1891	koforie	kofori	kofori	mencucup	slurp		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6191	2019	1891	koforie	kofori	kofori	mencucup	slurp		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6192	2020	1891	kokokfie	kokokfi	kokokfi	mencucup	slurp		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6193	2020	1891	kokokfie	kokokfi	kokokfi	mencucup	slurp		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6194	2021	1855	noeki noeki	nuki nuki	nuki nuki	kecil	small		size	Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6195	2021	1855	noekie noekie	nukii nukii	nukiː nukiː	kecil	small		size	Enggano Northwest?	vd Straten & S. 1855	noekie noekie means 'small, narrow' ; noekie means 'low'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6196	2021	1864	noe-ie-kie ; koh niekieh	nu'ii'kii ; ko niikiix	nuʔiːʔkiː ; ko niːkiːç	kecil	small		size	Enggano North	Walland 1864	noe-ie-kie  means 'small' ; koh niekieh   means 'narrow'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6197	2021	1870	noekie	nukii	nukiː	kecil	small		size	Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6198	2021	1879	noekie	nuki	nuki	kecil	small		size	Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6199	2021	1891	nokie	noki	noki	kecil	small	small, a bit	size	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6200	2021	1891	nokie	noki	noki	kecil	small	small, a bit	size	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6201	2021	1894	nuchi	nuki	nuki	kecil	small		size	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6202	2021	1895	nŏkie ; noekinoe(k)	nOki ; nukinu'	nɔki ; nukinuʔ	kecil	small		size	Enggano Pulau Dua 1895	Stockhof 1987	nŏkie  means 'small' ; noekinoe(k)   means 'low'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6203	2021	1979	nuik	nuik	nuik	kecil	small		size	Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6204	2021	1987	nũkĩ-nũkĩ	nũkĩ-nũkĩ	nũkĩ-nũkĩ	kecil	small		size	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6205	2021	1987	īīkh ; nuīīkh	iikʰ ; nuiikʰ	iːkʰ ; nuiːkʰ	kecil	small		size	Enggano Malakoni	Kasim et al. 1987	īīkh  means 'small' ; nuīīkh   means 'short'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6206	2021	1987	īīkh ; nuīīkh	iikʰ ; nuiikʰ	iːkʰ ; nuiːkʰ	kecil	small		size	Enggano Banjar Sari	Kasim et al. 1987	īīkh  means 'small' ; nuīīkh   means 'short'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6207	2021	2011	nuʔik ; nuʔik nuʔ	nu'ik ; nu'ik nu'	nuʔik ; nuʔik nuʔ	kecil	small		size	Enggano Meok	Yoder 2011	nuʔik  means 'small' ; nuʔik nuʔ   means 'short'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6208	2021	2019	nu'ik	nu'ik	nuʔik	kecil	small		size	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6209	2021	2023	nuik ; nu'ik ; nu'uik	nuik ; nu'ik ; nu'uik	nuik ; nuʔik ; nuʔuik	kecil	small		size	Contemporary Enggano	Zakaria et al. 2023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
6210	2022	1895	kimoemoehĕ	kimumuhė	kimumuhə	kecil	small		NA	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6211	2023	1895	nanaoeni	nanauni	nanauni	cacar	smallpox	smallpox, measles	diseases	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6212	2024	1894	pacunuio	pakunuio	pakunuio	cacar	smallpox		diseases	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
6213	2025	1891	kifĕhai	kifėhai	kifəhai	pintar	smart		human features	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6214	2025	1891	kifĕhai	kifėhai	kifəhai	pintar	smart		human features	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6215	2025	1894	cabahoia	kabahoia	kabahoia	pintar	smart		human features	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6216	2026	1855	hanna	hanna	hanna	bau	smell		other	Enggano Northwest?	vd Straten & S. 1855	NA	NA	cf. fragrance, cf. mencium	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6217	2026	1864	menoeh	menuh	menuh	bau	smell		other	Enggano North	Walland 1864	NA	NA	cf. fragrance, cf. mencium	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6218	2026	2011	minuʔ	minu'	minuʔ	bau	smell		other	Enggano Meok	Yoder 2011	NA	NA	cf. fragrance, cf. mencium	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6219	2026	2019	kiminu	kiminu	kiminu	bau	smell		other	Enggano Elicitation	Aron 2019	NA	NA	cf. fragrance, cf. mencium	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
6220	2027	1891	èokak²	Eoka'	ɛokaʔ	senyum	smile		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6221	2027	1891	èokak²	Eoka'	ɛokaʔ	senyum	smile		NA	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6222	2027	1895	èo(k)oi	EO'Oi	ɛɔʔɔi	senyum	smile		NA	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
6223	2028	1891	èifĕ	e:ifė	ɛifə	asap (n.)	smoke (n.)		NA	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	cf. steam	*<a href=""https://acd.clld.org/cognatesets/27711"" target=""_blank"">qəbəl</a>	smoke	ACD	*<a href=""https://acd.clld.org/cognatesets/27711"" target=""_blank"">qəbəl</a>	smoke	ACD	Edwards 2015:94-97, Nothofer 1994:396	NA	NA	3
